id,sentence,price,quality,environment,service,other
2348,a person who loves chicken will understand my sentiments day make and must try tandoori burgh must try so that pretty much sums up my journey with they restaurant for they past three weeks it is awesome do try if they deliver to you are place,,Positive,,,
2348,overall four ambience a service a food five value for money five,Positive,Positive,Positive,Positive,
2349,they chocolate brownie and waffles will take you by an a wow,,Positive,,,
2349,for someone who craves for chocolate it is a perfect place,,Positive,,,
2349,they ambience is just decent,,,Neutral,,
2350,have been a huge fan of this chain since two thousand and thirteen,,Positive,,,
2350,this each bowl bbl nation has some items missing from its live counter but have curd rice which was not available in any other location i have been to,,Neutral,,,
2350,they staff is extremely courteous,,,,Positive,
2350,we were served by rajab who was really warm quick in his service,,,,Positive,
2350,they overall quality of they food was satisfying just like most of they other outlets i be been to,,Positive,,,
2351,when it comes to experience this is one of they places ill remember for long went on a saturday night and was welcomed with sweet latin music with people dancing in some latin form could be salsa or any other form considering they have so many definitely they were not they guests looking at their proficiency,,,Positive,,
2351,very good food not so great beer from their in house brews you will be shocked to see some healthy variants worthy try though,Neutral,Neutral,,,
2351,overall a must go place for they experience,,,,,Positive
2352,they lovely place is properly situated at they prominent cross roads of biodiversity each bowl right opposite to nissan showroom,,,,,Positive
2352,they place and its ambiance is quite copy as they lighting is subtle and ambient which blends in pretty well with they interiors of they restaurant,,,Positive,,
2352,they staff is exceptionally attentive and a special shout out to or sushi for completely taking care us and treating us with an excellent dinner,,,,Positive,
2352,as soon as we sat down we were greeted enthusiastically with cocktails,,,,Positive,
2352,a group of six food enthusiasts promptly ordered six diverse cocktails namely sparking blue mango lass ginger cola ginger lemons virgin monitor marsala cola,,,,,
2352,out of all they cocktails marsala cola and mango lass stood out and were they best,,Positive,,,
2352,they other cocktails were equally good and refreshing,,Positive,,,
2352,delicious appetizers crispy veg a variety of vegetables deep fried and garnished with aromatic flavors was something that was not new that we did not have but it tasted excellent,,Positive,,,
2352,corn sixty five it tasted absolutely delicious,,Positive,,,
2352,corn balls deep fried and then garnished with mayo to give they sixty five feel,,,,,
2352,thoroughly recommended,,,,,Positive
2352,bangle jodi which was a signature dish of they restaurant but for us it was a dish that also stood apart,,Positive,,,
2352,chilli prawns spicy stirred fried it tasted awesome,,Positive,,,
2352,tender chicken they star of they appetizers,,Positive,,,
2352,brest chicken fillets dipped and fried with bread crumb batter,,,,,
2352,highly recommended please do not miss out on this dish,,Positive,,,
2352,apollo fish so it was a fish,,,,,
2352,apart from that about they taste was okays is,,Neutral,,,
2352,main course che tina chicken very spicy and it went absolutely well with they butter naan,,Positive,,,
2352,koch puri chicken mild flavours they taste was good,,Positive,,,
2352,club chart chicken bryan this was they highlight of they dinner unique taste and flavors they restaurant lived up to they name of bryan highly recommended,,Positive,,,
2352,avatar chicken bryan a novel kind of taste for me and i really liked it,,Positive,,,
2352,afghani chicken bryan mild flavor bryan topped with egg meet it tasted really good,,Positive,,,
2352,desserts dubai a meet a june and gulag jan were served to us and we were extremely dissatisfied with they desserts,,Negative,,,
2352,i earnestly request they effective management to please look into they dessert part,,,,,
2352,everything else made it a great evening to hang out with family and friends for good indian bryan flavours,,Positive,,,
2352,wherein hyderabad rating ambiance five five hospitality five five food four five,,,,,
2353,vegetarian review this is my go to place when i randomly decide to go out to grab some brewed beer,,,,,
2353,i do not remember how many times i have been here,,,,,
2353,on they tenth floor they view from they outdoor seating is beautiful they indoor is nice and lavishly yet elegantly decorated though i personally like outdoors,,,Positive,,
2353,they dance floor is a little small but hey they do has to be good right,,,Negative,,
2353,with their whole ranged of brewed beers four different samples to try out and one can order a sample of all to taste and decide,,Positive,,Positive,
2353,i like ale above all,,Positive,,,
2353,we combined it with honey chilli potato dali be kebabs baby corn tempura,,,,,
2353,honey chilli patio has great spicy and sweet balance but a bit of onion to they fry would have made it a best dish,,Positive,,,
2353,dali be abas were good to taste with they green chutney,,Positive,,,
2353,lasagne is good and pasta is so so and i did not like it that much,,Neutral,,,
2353,food is average here but a glass of beer and one will not mind,,Neutral,,,
2353,wines are not that great too so go for beer they staff is good and friendly,,Negative,,Positive,
2353,they price is a bit on expensive side i would say,Negative,,,,
2353,there are minimal cover charges for they pub,Positive,,,,
2353,they ambience is feel good and enjoy they night away kind of so it is fun,,,Positive,,
2353,they do is amazing and i always had great time shaking my leg on they floor,,,Positive,,
2353,so it is a must go if you still have not been here,,,,,Positive
2354,great ambience,,,Positive,,
2354,they food tasted good as well,,Positive,,,
2354,removing one star because of lack of vegetarian options if they add more options before my next visit ill gladly revisit my rating,,Negative,,,
2355,decent food with good quality,,Positive,,,
2355,day make and aalto gobi are good,,Positive,,,
2355,amongst they bread stuffed mulch and lac cha maratha are nice,,Positive,,,
2355,it is a pocket friendly place and they quantity served is good enough,Positive,Positive,,,
2356,had hot chocolate was not worth trying and camomile tea which was good enough,,Negative,,,
2356,loved they ambiance,,,Positive,,
2356,hospitality is something which i loved they most,,,,Positive,
2357,nice ambience to enjoy they night food is not that great but their alcohol section is decent service is fantastic and they waiters and staff are really kind,,Negative,Positive,Positive,
2358,ordered all vegetarian dishes and everything was good to taste but almost everything was a bit too oily,,Neutral,,,
2358,staff is well behaved and professional,,,,Positive,
2359,definitely worth a try if you are looking for some lip smacking north indian food,,Positive,,,
2359,must try kauai panzer garlic naan shikari burgh duke also and chicken nachos,,Positive,,,
2359,pat ala lass is a must try as well but i was not too happy about it cause it did not have much authenticity to it,,Negative,,,
2359,it sure would be a game changer if they brought in some changes to it,,,,,
2360,location prominently located just opposite to south india shopping mall ambience simple yet funky designer interiors,,,Positive,,
2360,small yet comfortable sitting area good place for grab a coffee food ordered there such thin crust pizza which was really awesome,,Positive,Positive,,
2360,death by chocolate its an awesome combination of chocolate a cream which blow you away overall a good place to hang out,,Positive,,,Positive
2361,one of they best brunches people with a sweet tooth you should go food six seven ambiance five seven service three seven feast is one of they biggest spreads i saw in a buffet,,Positive,Positive,Positive,
2361,it has continental chinese and indian cuisine and chats with a huge variety,,Positive,,,
2361,they ambiance is decent,,,Neutral,,
2361,but probably it could be improved,,,,,
2361,i would like first start with they desserts section,,,,,
2361,there are many,,,,,
2361,they very sight can be deadly to a diabetic patient,,Positive,,,
2361,perfect place for people with a sweet tooth a big selection of pastries cheese cakes along with many indian specialities,,Positive,,,
2361,there was chicken fish and mutton for starters,,,,,
2361,i could not see prawns chicken popcorn was so crispy on they outside and they chicken soft in they inside,Positive,,,,
2361,they best starter of all,,,,,Positive
2361,they other starters are greyish,,Neutral,,,
2361,in they main course chicken bryan and all maas were they best,,Positive,,,
2361,overall a very good experience they on table service was slow,,Positive,,Negative,
2361,they only thing i hope could have been a lot better,,,,,
2362,shaw area here is they best,,Positive,,,
2362,it tastes different from every other shaw area joint,,,,,
2362,they way they chicken taste is just amazing,,Positive,,,
2362,do not know about bryan but if you are looking for an amazing shaw area experience you must try this,,Positive,,,
2363,an extra star for dance floor,,,,Positive,
2363,was hamas what a a night it was,,,,,Positive
2363,a great dance floor and friendly do,,,Positive,,
2363,it was a night i cannot forget food yum manchurian noodles pasta pizza were great,,Positive,,,
2363,would it mind going again,,,,,Positive
2364,it is always good to see restaurants which focus on hyderabad cuisine since it is so diverse and encompasses a lot of different varieties within it,,Positive,,,
2364,hyderabad draw at does justice to it is name but treating us to good hyderabad food,,Positive,,,
2364,they restaurant is located on they each bowl on paper main road with convenient parking,,,Positive,,
2364,they interiors are classy and comfortable,,,Positive,,
2364,they dish that started off they draw at was they yak in short a which was meticulously done spicy meaty and they meat was literally falling apart from they bone,,Positive,,,
2364,chari panzer seasoned with pickle mas alas and was just cooked to perfection,,Positive,,,
2364,saba i shame they textures felt a little strange to me,,Neutral,,,
2364,tandoori aalto soft and fluffy stuffed potato with crispy grilled skins on they exterior burgh kali kebab marinated chicken in mild spices grilled to perfection in a tandoori,,Positive,,,
2364,gosh seek kebab it is extremely easy to dry out a seek kebab but they nail it here,,Positive,,,
2364,pat rani fish and tandoori things needed a improvement as they lacked depth of flavour and taste,,Negative,,,
2364,their main course comprised of burgh muss lam largish soft chari burgh shah panzer day akbar gosh marsala,,Neutral,,,
2364,their island are rain and burgh muss lam deserve a special mention,,Positive,,,
2364,a variety of cocktails are available out of which my personal favourites happen to be they lemon mint cooler cinderella slightly on they sweeter side and coco baloney,,Positive,,,
2364,their service was exceptional where they minutest details were taken care of,,,,Positive,
2365,ambiance good staffs they do not have a lot of staffs to buzz around you but whoever is there they are very courteous,,,Positive,Positive,
2365,price price is good must have panzer lab bar and fish nikki food food was good quantity is also good as per price good place for casual dinner,Positive,Positive,,,
2366,a nice noisy eventful saturday night happens here,,,Positive,,
2366,well typically if you are stags very difficult to get entry on saturdays and by luck you are in you have to dance outside of they dance floor,,,,Negative,
2366,food was above average,,Neutral,,,
2366,if you are a party guy go on weekends,,,,,
2367,they pasta alone is too good to fetch they high rating,,Positive,,,
2367,they service is another reason for it,,,,Neutral,
2367,i would definitely like to have many more visits to try out other items in their menu card,,,,,
2368,this has been a good find,,,,,Positive
2368,almond and a chocolate croissants were buttery light and delicious,,Positive,,,
2368,mushroom quiche though small was filled with miami served with caramelised onion,,Negative,,,
2368,their sandwiches use their own artisanal bread which gives great taste and texture,,Positive,,,
2368,i love that their bread pasta pizza base etc is all made in house with quality ingredients and no preservatives and artificial flavouring,,Positive,,,
2368,this is rare and so nice,,,,,Positive
2368,there is also some great looking fresh breads for sale we picked one up wrapped in paper,,Positive,,,
2368,there may be room for improvement with they coffee maybe stock some artisanal coffees from brands popping up in they country,,,Negative,,
2368,overall id recommend eclat over a lot of they generic so called cafes,,Positive,,,
2368,people complaining about they price are better off visiting a cafe coffee day,Positive,,,,
2369,one of they best restaurant to visit and have freaky chat with friends good ambiance and good place for corporate team lunch very well established place to dine in,,Positive,Positive,,
2370,bryan is good but tandoori was not up to mark but still for non vegetarian this place is heaven,,Neutral,,,
2370,plenty of items at reasonable price,Positive,,,,
2371,i a obsessed with they irani chat at karachi cafe,,Positive,,,
2371,they first time i had irani chat was here and i fell in love with they place,,Positive,,,
2371,my friend and i come here once in a while to catch up and we just love this cafe,,,,,Positive
2371,it is so cute quiet and very pretty,,,Positive,,
2371,i love they theme,,,Positive,,
2371,i a not really sure how they food is,,Neutral,,,
2371,we have had their mama cake which goes great with they chat and they panzer sub which was not that great,,Neutral,,,
2371,but nonetheless it is one of my favourite places,,,,,Positive
2372,del nine has a lots of good food to offer and that is why i flock they place pretty frequently,,Positive,,,
2372,my favourite here is their pan fried fish steak sizzler if you are not a fan of sizzlers request them and they would serve it sans they fanfare,,Positive,,,
2372,tried their grilled tenderloin steak as well but it did not live up to they expectations,,Negative,,,
2372,it was dry and chewy sadly,,Negative,,,
2372,their pastas are quite tasty we tried ours in pink sauce so are their pizzas we tried garden veg,,Positive,,,
2372,if you like fish and chips try it out here will not be disappointed,,Positive,,,
2372,their cold coffee is not that great bitter and watery i like they creamy and balanced kind,,Negative,,,
2372,if you like cocktails i would suggest that you leave out they ginger lime fizz,,Negative,,,
2372,it is a poor version of our lima,,Positive,,,
2372,they monitor here are pretty refreshing though,,Positive,,,
2373,nice interior with really good shakes,,Positive,,,
2373,its a good place to hangout with your friends,,,,,Positive
2373,price is quite high but they product is worth it,Negative,Positive,,,
2373,staff is also very friendly,,,,Positive,
2374,maratha are really damn heavy two can fill an average man,,Positive,,,
2374,but are too spicy,,Negative,,,
2375,a decent punjabi food place,,Neutral,,,
2375,awesome food and nice ambience,,Positive,Positive,,
2375,they packaging is superb,,,,Positive,
2375,another must visit place for punjabi food lovers,,Positive,,,
2375,variety of options to try,,Positive,,,
2376,they best brownie i had till date,,Positive,,,
2376,it is not like those regular brownies,,Positive,,,
2376,it has a different taste and softness,,Neutral,,,
2376,i also tried their cupcakes,,,,,
2376,but nothing can beat their brownies,,Positive,,,
2376,very fancy packaging,,,,Positive,
2376,perfect to gift someone,,,,,Positive
2377,great food,,Positive,,,
2377,though options in menu can be increased,,Negative,,,
2377,pricing is decent with great taste and good service,Neutral,Positive,,Positive,
2377,polite staff,,,,Positive,
2377,add more option in menu,Negative,,,,
2378,they restaurant receive order politely,,,,Positive,
2378,quantity and quality is good,,Positive,,,
2378,price is also reasonable,Positive,,,,
2378,many items with good taste,,Positive,,,
2378,and less price,Positive,,,,
2379,nice place good location descent ambience and very good service by yahoo,,,Positive,Positive,
2379,had a descent time with friends,,,,,Positive
2379,will surely come back again,,,,,Positive
2380,i did not try too many things from here but chicken due bryan was good,,Positive,,,
2380,quantity was very good if you are a single person then it is too much and for two people it is not very enough you would need to get a shake or something with it,,Positive,,,
2380,it is not like you will be hungry but you will not be full till neck that is how i like eating bryan,,Positive,,,
2380,if two persons are just normal eater then it is a win win,,Positive,,,
2381,food they food was quite delicious,,Positive,,,
2381,i ordered oregano fish nikki which was really nice,,Positive,,,
2381,i had also ordered egg spring rolls which were very tasty but i felt they could be crisper,,Positive,,,
2381,for main course i had plain naan and due a burgh which went really well with they naan,,Positive,,,
2381,service staff was very courteous and polite and very attentive,,,,Positive,
2381,plates were changed and food was continually served,,,,Positive,
2381,also they support alex which was quite nice as i am unable to use my cd at a lot of restaurants,Positive,,,,
2381,ambience this is a nice place to come with family or group of friends,,,Positive,,
2381,it is not very fancy but they have a private hall as well so if you are looking for a closed off area to dine you have that option,,,Positive,,
2382,good north indian food,,Positive,,,
2382,i ordered from them a couple of times,,,,,
2382,have not visited they restaurant though so cannot talk about they experience,,,,,
2382,they food is good,,Positive,,,
2383,visited on sunday evening,,,,,
2383,surprisingly it was quiet,,,Positive,,
2383,but loved they ambiance,,,Positive,,
2383,it is quite spacious,,,Positive,,
2383,had it been a oil more crowded id have given five a overall thumbs up,,,,,
2384,great place to have lunch or dinner with a group,,,,,Positive
2384,great atmosphere and you get a feeling of being close to nature as everything has a tribal like theme,,,Positive,,
2384,also indoor seating is available but they outdoor one is they real deal here,,,Positive,,
2384,though they food is pretty much average nothing great,,Neutral,,,
2384,do note that waiting times are huge and it is better for groups than just two three people,,,,Negative,
2385,to enter this bar you have to go from they main entrance of they mall,,,,,
2385,there is no separate entrance to they bar directly which means that you have to pass all they people in they mall with your party wear,,,Negative,,
2385,you may find it little bit awkward,,,,,Negative
2385,coming to they bar interior it is spacious different seating arrangement outdoor included,,,Positive,,
2385,you better book table before reaching otherwise it would be difficult to get table on a peak time esp weekends,,,,Negative,
2385,we booked in advance but still we did not get they one with sofa we got they table with bar chairs tall,,,,Negative,
2385,we ordered singapore noodles mixed fried rice chicken wet and white sauce pasta,,,,,
2385,singapore noodles five five mixed fried rice five five chicken wet four five white sauce pasta two five they did not have pizza on they day we went,,,,Negative,
2385,music they played good english songs early and followed by hindi songs,,,Positive,,
2385,songs were very good,,,Positive,,
2385,drinks you have to order through their app,,,,Neutral,
2385,so we had to install and order,,,,Negative,
2385,it was not very convenient,,,,,Negative
2385,they price of drinks on they menu in tomato has no relation with they actual price,Negative,,,,
2385,cocktails were very expensive comparing to they one it is shown on they menu,Negative,,,,
2385,recommended,,,,,Positive
2386,hi guys i visited ten downing last night after long res czech about they bar and food so my experience on they roof top bar along with cool breezes sept mas food ambiguity and cocktails we ordered long let taste was good,,Positive,Positive,,
2387,amazing place spectating they cars and bikes and they idea of renting your dream car is just superb,,,Positive,Positive,
2387,ambience is perfectly crafted for they theme they have,,,Positive,,
2388,i ordered panzer maratha sweet lass and both were just superb one star less as salt was not appropriate in they panzer maratha,,Negative,,,
2388,overall they food was just nearing perfection,,Positive,,,
2388,they delivery was also well in time and they delivery personnel was also a well behaved guy,,,,Positive,
2389,this is a small ice cream parlour it has all good ice cream and i ate death by chocolate in this their hot brownie and on that hot chocolate sauce was their and scooped with three ice creams and it is around one hundred and seven yrs i ate ice cream mixed with chocolate brownie its like heaven for me it is topped with chico chips and chico sticks a maul maintained its quality they gave more in quantity and three scoops were to much to me,,Positive,,,
2389,food five five ambience two five packaging five five overall four five,,,,,
2390,now this was a surprise,,,,,
2390,i thought it cannot be good like they are saying but its really freight specially they ghost bryan,,Positive,,,
2390,ordered due ghost bryan la jeez buna burgh bryan,,,,,
2390,they packing was excellent,,,,Positive,
2390,they bryan was so good,,Positive,,,
2390,very nice,,,,,Positive
2390,served with one gulag jan also,,,,,
2391,though they is good he does not know they route,,,,,
2391,i had to guide him,,,,,
2392,i had tried they panzer mulch combo and also nikki,,,,,
2392,it was delicious and their whole is they best,,Positive,,,
2392,price is very reasonable and delivery is also good,Positive,,,Positive,
2393,we had ordered from maul and we will order again,,,,,Positive
2393,we were looking for a late night binge and found maul on tomato,,,,,
2393,we ordered some chico chips five five and alphonso mango five five ice cream and loved them,,Positive,,,
2393,only thing is they ice creams although provided with dry ice had started melting which was not desirable,,Negative,,,
2393,i wish maul can improve their packaging so that ice cream reaches intact,,,,Negative,
2394,quantity and taste is satisfactory la chi maratha and miss roth is not good in compare to other items,,Negative,,,
2395,could not help but indulge my sweet tooth in this store located in they def lane,,,,,
2395,india a first to introduce gel to as base of their shakes,,,,,
2395,you can choose your base between gel to or avalanche which is basically yogurt based ice cream,,,,,
2395,new menu is interesting,,Positive,,,
2395,happy to see savoury items on they menu as well,,Positive,,,
2395,tried coffee hazelnut shake must say they coffee is neither mild nor overpowering just they right amount and was good,,Positive,,,
2395,it is loaded with whipped cream topped with chico chips,,Positive,,,
2395,caramel brownie shake now this is a stealer,,Positive,,,
2395,would give a five just for this,,,,,Positive
2395,probably they best caramel shake i ever had,,Positive,,,
2395,total lumpiness,,Positive,,,
2395,even they colour is drool worthy,,,,,Positive
2395,a must try here,,Positive,,,
2395,yes they sugar content is high and too sweet,,Negative,,,
2395,some pampering for your sweet tooth,,Positive,,,
2395,peri peri fries how interesting is it to get options for your fries when you even love them as such,,Positive,,,
2395,i opted for peri peri spice and it tasted good and is for someone who really like their fries spicy tried crushers passion fruit flavour which was okays,,Neutral,,,
2396,lit ambience loud music and great beer,,,,Positive,
2396,apple cider is probably they best in town,,Positive,,,
2396,service is a little slow coz of they large proud,,,,Negative,
2396,perfect for an outing with friends on weekends,,,,,Positive
2397,la la land is best place for those who love dance and music went to this place to celebrate one of my friends bachelorette and we enjoyed a lot staff and service were good,,,Positive,Positive,
2398,i just love this place,,,,,Positive
2398,good ambience it is very pleasant in they evening,,,Positive,,
2398,away from they traffic and crowd it is a great place to organize any events especially in they lawn area,,,Positive,,
2398,they lighting adds to they elegance,,,Positive,,
2399,been to this place on wednesday evening for family dinner,,,,,
2399,on a weekday also they place was crowded,,,,,
2399,they place is very spacious and there is not much to talk about ambience,,,Positive,,
2399,it is pretty simple,,,,,Neutral
2399,service is at its best,,,,Positive,
2399,ordered veg macho soup fisherman wharf special soup butter garlic prawns marsala fried prawns fried fish bad ami broccoli loan prawn curry chicken wings egg fried rice curd rice,,,,,
2399,all tasted decently good except egg fried rice,,Neutral,,,
2399,must try bad ami broccoli butter garlic prawns chef special soup,,,,,
2399,these tasted extremely delicious and special mention about curd rice,,Positive,,,
2400,food tasted really good,,Positive,,,
2400,quality packing and on time delivery,,,,Positive,
2400,only suggestion is to increase they quality of gravy and curd because i ordered twice and they quantity of they gravy and curd was less,,Negative,,,
2400,apart from that everything is good,,,,,Positive
2401,good place with nice ambience,,,Positive,,
2401,we ordered a panzer pizza and nachos,,,,,
2401,pizza was really good,,Positive,,,
2401,they staff was polite and food was served very fast,,,,Positive,
2402,it is a decent place with decent food and average service,,Neutral,Neutral,Neutral,
2402,pricing is excellent and value for money is amazing,Positive,,,,
2402,please improve on your ambience and service and this place will be excellent,,,Negative,Negative,
2402,verdict good place to eat,,Positive,,,
2403,cafe eclat is a warm and copy place which has quite a lot to offer for those who love dessert,,Positive,Positive,,
2403,they raspberry jam donuts was good but they chocolate panache tart was not really up to they expectation when one tart costs is one hundred and fifty,,Neutral,,,
2403,overall a good place to spend good time with friends for coffee but could be little over priced if they right item is not ordered,Negative,Positive,,,
2404,vista house needs no introduction,,,,,
2404,their salem has always been they talk of they town,,,,,
2404,i was here for dinner with friends during ramadan to try their salem and gorge on some mughal delicacies they offer,,Positive,,,
2404,when i entered they place it was packed with people in queue waiting to be seated,,,,Negative,
2404,coming to they food i totally loved their malawi chicken and pathan a gosh,,Positive,,,
2404,juicy and tender,,Positive,,,
2404,their salem was yummy too,,Positive,,,
2404,i ended up trying their bakery section and was not disappointed either,,Positive,,,
2404,they desserts like dry fruit sheer and mulberry cream bowl was amazing and we had party in our mouths,,Positive,,,
2404,however there is definitely room for improvement in they hospitality front and this will a big hit with families,,,Positive,Negative,
2404,good food quantity along with great prices is a steal deal combination and would definitely be here soon,,Positive,,,
2405,arena eleven nestled in san terminus each bowl is a sports themed bar and restaurant with live screenings all around,,,,,
2405,with two large screens and three televisions no matter where your table is you will be able to catch all they sporting action,,,Positive,,
2405,during they day they clarity of they large screens is lower because of they bright light from they glass panes,,,Negative,,
2405,they best part of they outdoor seating section is that it is located just beside they botanical garden with a sumptuous view of they green cover,,,Positive,,
2405,perfect to enjoy they cool breeze watch a match and hang out with friends,,,,,Positive
2405,they bar menu offers an extensive range of classic cocktails with a good variety of imported spirits and liqueur,,Positive,,,
2405,they serve a widespread buffet with an array of mains,,Positive,,,
2405,they starters will be served to they table,,,,Positive,
2405,in they starters we tried they sizzling nikki platter which consists of chicken tandoori lemon pepper chicken tang i chicken panzer nikki veg seek kebab and fish nikki,,,,,
2405,tang i chicken made a perfect starter soft and succulent chicken legs coated with a host of spices and grilled to perfection,,Positive,,,
2405,fish nikki was melting in they mouth with good flavors,,Positive,,,
2405,in veg do not miss out in panzer nikki,,,,,
2405,it was so soft and properly cooked with they right amount of spices infused,,Positive,,,
2405,veg seek kebab was good when we had it for they first time,,Positive,,,
2405,but when ordered for they next time it was very dry,,Negative,,,
2405,apart from they nikki platter we tried chicken sixty five honey child wings salt and pepper prawns child fish and marsala fries,,,,,
2405,i loved all of them,,,,,Positive
2405,in they main course from they buffet they have two non veg curries and two veg curries and assorted bread,,,,,
2405,curries tasted delightful with rich gravy and spices on point,,Positive,,,
2405,ordered and tried their thai veg curry which disappointed me as it was too sweet,,Negative,,,
2405,chicken nikki bryan is a hit it was as tasty as it looks,,Positive,,,
2405,it was very different from they regular hyderabad bryan yet very delicious,,Positive,,,
2405,tried they butter chicken marsala pizza,,,,,
2405,though they toppings were great there baked base which they used dropped they taste,,Negative,,,
2405,from desserts they have ajar hal a and rice sheer,,,,,
2405,tasted of is not so great,,Neutral,,,
2405,drinks need some improvements as some are very sweet,,Negative,,,
2405,if improved on they glitches in they food and drinks its a great place to eat drink socialize and watch your favourite sports live,,Negative,Positive,,
2406,good taste,,Positive,,,
2407,saw they poster of arabian iced coffee at dunking donuts so thought why do not i try it out in this beautiful rainy weather,,,,Positive,
2407,it was heaven for me when i sipped it,,Positive,,,
2407,chilled with rich creamy flavour with light kick of brewed coffee,,Positive,,,
2407,that how i like it so they new addition in drunken donuts family us a cool one would definitely have it again,,Positive,,,
2408,bryan not just a food for hyderabad is it is a important part of they routine love to see them eating it with so much of love when they serve you so nicely and it makes you eat it like a monster,,Positive,,Positive,
2408,this restaurant is serving similar to they home made bryan which can make you feel like home,,Positive,Positive,,
2408,it was worth and you people should change your taste now,,Positive,,,
2408,try this restaurant and i a sure you might get used to this taste,,Positive,,,
2409,great atmosphere good time to hang out during ill and bel,,,Positive,,
2409,food is of of cheesy balls were superb prawn tempura as of wings were great thumbs up to they hospitality and service,,Neutral,,Positive,
2410,i be visited this place located on they tenth floor of sheraton hotel for a sunday lunch at three pm,,,,,
2410,should i say they service was slightly ignorant,,,,Negative,
2410,they seemed taken aback by having to serve me at that point of time,,,,Negative,
2410,anyways they hotel is magnificent and provides a beautifully view of they city if seated in a right place,,,Positive,,
2410,chicken yoga was rightfully bland,,Negative,,,
2410,three five california murasaki great as always,,Positive,,,
2410,four five japanese minced prawns chicken stallion and butter skewers was impressed by they name but not so mouth watering and very bland,,Negative,,,
2410,three five everything tasted better with he side chutneys,,Positive,,,
2411,buffet items were limited but were tasty restaurant is bit small and sometimes becomes congested,,Neutral,Negative,,
2411,please add some grill items like panzer nikki to they buffet food four five five ambience four five spacious three five,,Negative,Positive,,
2412,i had food from this place many times,,Neutral,,,
2412,i was glad when i found north indian chat in hyderabad,,Positive,,,
2412,its not that good as we can have in north but still a good chat place as compared to others whatever i know,,Negative,Positive,,
2412,quality five five quality four five packaging five five delivery five five,,Neutral,,Neutral,
2413,must visit place,,,,,Positive
2413,go there for a great food experience,,Positive,,,
2413,paradise for north indians,,,,,Positive
2413,this place needs multiple visits for tasting they entire menu and shikari is a must try,,Positive,,,
2413,loved it for they food do visit cheers with a in seth,,Positive,,,
2414,tried they mercury burger it is cheesy burger with chicken stuffing,,Positive,,,
2414,it is a must try for burger lovers,,Positive,,,
2414,they ambience is pretty cool to visit with friends,,,Positive,,
2414,there no place to sit and eat,,,Negative,,
2414,they burgers are too good,,Positive,,,
2415,it is situated after iii building spread into huge place,,,Positive,,
2415,went for lunch here ordered marsala mulch tasted of burgh malawi kebab was good and thelma pula which was special dish that day was good but it is always crowded due to they offices nearby,,Positive,,,
2416,go to place for chinese food in each bowl hyderabad,,Positive,,,
2416,man chow soup was really good,,Positive,,,
2416,mushroom broccoli stir fry was also very authentically sober and tasty,,Positive,,,
2416,last was well done they garlic butter noodles,,Positive,,,
2416,tasted great with little vinegar and red chill sauce,,Positive,,,
2416,chinese food four five ambience four five service four five five value for money totally specially with mini servings offered by they place,Positive,Positive,Positive,Positive,
2417,i recently had team lunch here,,,,,
2417,it was a buffet lunch and i got surprised for their price it was three hundred on weekdays,Positive,,,,
2417,they have good starter like pizza slices pain and dali puri banana cutlet and one manchuria,,Positive,,,
2417,then there is enough item for main course,,,,,
2417,its not much specious place so i would say book a table before visiting,,,Negative,,
2417,over all i found this place good and value for money,Positive,,,,
2418,let me make it simple,,,,,
2418,their brownies are to die for they have a huge variety of cupcakes but my personal favourite have always been they red velvet and chocolate brownies with walnut topping,,Positive,,,
2419,we ordered tandoori chicken as starters that is very tasty and light and then butter naan with mutton marsala and as main course we ordered chicken bryan egg and mutton bryan those are very very tasty and light mutton pics cooked with perfection,,Positive,,,
2420,of i a not a big fan of pfc but i kind of really like they zinger five in one meal,,Positive,,,
2420,on they days when i really have no freaking clue what to have i straight away go to have this,,,,,
2420,go fill you are belly on these burgers,,Positive,,,
2421,this place has one of they most amazing menu great choices from pasta burgers breakfast option in house made desserts and customized gel to,,Positive,,,
2421,they most interesting part is that has an open viewing kitchen where we can see freshly prepared bakery items tarts and macaroons which will leave you wanting for more,,,Positive,,
2421,plus great hygiene condition maintained by they kitchen staff i have been here for breakfast and had english panzer nikki sandwich and iced latte,,Positive,,Positive,
2421,they quality of bread used is really one of they best,,Positive,,,
2421,would love to visit this place again just to try they yummy spread of desserts and gel to,,Positive,,,
2422,ordered mango moon,,,,,
2422,they taste should have been proportional,,Positive,,,
2422,it felt more like yoghurt and less mango,,Negative,,,
2422,it is a problem with any avalanche base shake from temples,,Negative,,,
2422,otherwise gel to base shakes have always been good,,Positive,,,
2423,i did not feel like leaving,,,,,Positive
2423,i a a vegetarian so they veg food was pretty good,,Positive,,,
2423,they garlic bread was otherworldly,,Positive,,,
2423,overall they place is a little pricey but still worth it,Positive,,,,
2424,nice,,,,,Positive
2425,i visited this place twice to have their buffet i feel that this place serves awesome buffet in very decent price all they dishes were awesome in taste,Positive,Positive,,,
2425,specially they desert and starter part they are serving almost thirty items in their buffet including veg and non veg,,Positive,,,
2425,i loved their fish starter and gulag jan in desert ambiance is good,,Positive,Positive,,
2426,this is one of they classier places to party in hyderabad,,,Positive,,
2426,they have great music usually on fridays and saturdays when they party fever is high,,,Positive,,
2426,on sundays though it is a bit mild relatively,,,Positive,,
2426,they food is good and drinks are even better,,Positive,,,
2426,go there to have a good time with friends,,,,,Positive
2427,it is nice but too spicy,,Neutral,,,
