annotation_id,annotator,created_at,environment,id,lead_time,other,price,quality,sentence,service,updated_at
,,,,,,,,,,,
2327,1,2025-06-23T07:05:59.413304Z,,1298,3.863,,,,there were two incidents at the same cafe and the feedback given to them was not even reviewed ,Negative,2025-06-23T07:05:59.413304Z
,,,,,,,,,,,
2328,1,2025-06-23T07:06:02.595409Z,,1298,2.875,,,,the first time  i ordered an irani chai and it took them  hour to serve and it was one first chais ever consumed ,Negative,2025-06-23T07:06:02.595409Z
,,,,,,,,,,,
2329,1,2025-06-23T07:06:04.392848Z,,1298,1.461,,,,it was served in a broken glass ,Negative,2025-06-23T07:06:04.392848Z
,,,,,,,,,,,
2330,1,2025-06-23T07:06:06.369983Z,,1298,1.68,Negative,,,very disappointed ,,2025-06-23T07:06:06.369983Z
,,,,,,,,,,,
2331,1,2025-06-23T07:06:10.168305Z,Negative,1298,5.613,,,,the second time  my female friend wanted to use the washroom but it was extremely dirty and smelling ,,2025-06-23T07:06:14.274521Z
,,,,,,,,,,,
2332,1,2025-06-23T07:06:19.497176Z,,1298,3.745,Negative,,,it s sad to see such disappointment from a brand like karachi ,,2025-06-23T07:06:19.497176Z
,,,,,,,,,,,
2333,1,2025-06-23T07:06:27.244403Z,,1299,7.438,,,Negative,dint taste good at all    had food in dine o china before and was very impressed with the food   but the ordered food tasted like roadside chinese noodles   ,,2025-06-23T07:06:27.244403Z
,,,,,,,,,,,
2334,1,2025-06-23T07:06:30.354475Z,,1300,2.791,,,Negative,i ordered mutton biryani online but was very dissappointed with the qualtiy of the biryani  mutton was full of bones and undigestable ,,2025-06-23T07:06:30.354475Z
,,,,,,,,,,,
2335,1,2025-06-23T07:06:34.866310Z,,1300,4.191,,,Negative,also it was very spicy and really wasn t good for a sunday dinner ,,2025-06-23T07:06:34.866310Z
,,,,,,,,,,,
2336,1,2025-06-23T07:06:37.467738Z,,1300,2.276,Negative,,,will never order again from there      ,,2025-06-23T07:06:37.467738Z
,,,,,,,,,,,
2337,1,2025-06-23T07:06:40.351018Z,,1301,2.559,,,Negative,taste was not good ,,2025-06-23T07:06:40.351018Z
,,,,,,,,,,,
2338,1,2025-06-23T07:06:49.101268Z,Negative,1302,8.433,,,Neutral,bad ambience  ok food ,,2025-06-23T07:06:49.101268Z
,,,,,,,,,,,
2339,1,2025-06-23T07:06:52.765171Z,,1302,3.335,,,Positive,soups were great ,,2025-06-23T07:06:52.765171Z
,,,,,,,,,,,
2340,1,2025-06-23T07:11:14.231870Z,,1302,261.153,,,Negative,had some non veg starters which were not very tasty and felt a bit raw ,,2025-06-23T07:11:14.231870Z
,,,,,,,,,,,
2341,1,2025-06-23T07:11:17.809542Z,,1302,3.265,,,Positive,naans and curry was nice ,,2025-06-23T07:11:17.809542Z
,,,,,,,,,,,
2342,1,2025-06-23T07:11:19.953562Z,,1302,1.832,,,Negative,horrible biryani ,,2025-06-23T07:11:19.953562Z
,,,,,,,,,,,
2343,1,2025-06-23T07:11:22.956881Z,,1302,2.671,,,,roaches in sink   x,,2025-06-23T07:11:22.956881Z
,,,,,,,,,,,
2344,1,2025-06-23T07:11:25.685179Z,,1303,2.401,,,,slow service ,Negative,2025-06-23T07:11:25.685179Z
,,,,,,,,,,,
2345,1,2025-06-23T07:11:29.057501Z,,1303,3.058,,,Negative,food s not upto the mark ,,2025-06-23T07:11:29.057501Z
,,,,,,,,,,,
2346,1,2025-06-23T07:11:35.012367Z,,1303,5.577,,,Negative,this restaurant seems in love with sugar  they put it veggies and soup in bulk ,,2025-06-23T07:11:35.012367Z
,,,,,,,,,,,
2347,1,2025-06-23T07:11:39.787209Z,,1303,5.692,,,,service staff was not courteous ,Negative,2025-06-23T07:11:45.088573Z
,,,,,,,,,,,
2348,1,2025-06-23T07:11:54.393654Z,,1304,8.023,,,,packaging was really bad  sauce was dripping from the packet ,Negative,2025-06-23T07:11:54.393654Z
,,,,,,,,,,,
2349,1,2025-06-23T07:12:00.076575Z,,1304,5.365,,,,also ordered sprite can and they delivered in a glass ,Negative,2025-06-23T07:12:00.076575Z
,,,,,,,,,,,
2350,1,2025-06-23T07:12:02.574770Z,,1304,2.181,,,,shouldn t like customer this way ,,2025-06-23T07:12:02.574770Z
,,,,,,,,,,,
2351,1,2025-06-23T07:12:05.182186Z,,1304,2.341,,,,needs lot of improvement if they want to be in business for long,,2025-06-23T07:12:05.182186Z
,,,,,,,,,,,
2352,1,2025-06-23T07:12:06.747669Z,,1305,1.267,,,,ok place for casual hangouts ,,2025-06-23T07:12:06.747669Z
,,,,,,,,,,,
2353,1,2025-06-23T07:12:11.714340Z,,1305,4.653,,,Neutral,food wasn t so great  it was ok ok ,,2025-06-23T07:12:11.714340Z
,,,,,,,,,,,
2354,1,2025-06-23T07:12:15.353350Z,,1305,3.321,,,Negative,there weren t many options for drinks as well ,,2025-06-23T07:12:15.353350Z
,,,,,,,,,,,
2355,1,2025-06-23T07:12:17.920677Z,,1305,2.245,,,,service was also not so great i would say ,Negative,2025-06-23T07:12:17.920677Z
,,,,,,,,,,,
2356,1,2025-06-23T07:12:19.597583Z,,1306,1.366,,,,i have to wait for so much time,Negative,2025-06-23T07:12:19.597583Z
,,,,,,,,,,,
2357,1,2025-06-23T07:12:27.382176Z,,1307,7.495,,,Negative,it s not good earlier it was good  but today food is not good,,2025-06-23T07:12:27.382176Z
,,,,,,,,,,,
2358,1,2025-06-23T07:12:37.195556Z,,1308,9.503,,,Neutral,chiken is good but biryani is too oily ,,2025-06-23T07:12:37.195556Z
,,,,,,,,,,,
2359,1,2025-06-23T07:12:42.958844Z,,1308,5.442,,,,more than actual customers there is huge crowd of delivery guys ,,2025-06-23T07:12:42.959842Z
,,,,,,,,,,,
2360,1,2025-06-23T07:12:47.849922Z,,1308,4.591,,,Negative,thali is not available ,,2025-06-23T07:12:47.849922Z
,,,,,,,,,,,
2361,1,2025-06-23T07:12:51.271247Z,,1308,3.007,,,,so  we must order kheer seperatly,,2025-06-23T07:12:51.271247Z
,,,,,,,,,,,
2362,1,2025-06-23T07:12:56.669424Z,,1309,5.093,,,,went for lunch along with my colleagues and ordered salad  lasagna  chicken pan fried noodles with black bean sauce and tiramisu ,,2025-06-23T07:12:56.669424Z
,,,,,,,,,,,
2363,1,2025-06-23T07:13:02.629467Z,,1309,5.662,,,Neutral,service was average standard  in terms of food the only thing i like was the chicken pan fried noodles as it had my favourite black bean sauce ,,2025-06-23T07:13:02.630467Z
,,,,,,,,,,,
2364,1,2025-06-23T07:13:04.834831Z,,1310,1.872,,,,they put cabbage along with onions in their normal shawarma ,,2025-06-23T07:13:04.834831Z
,,,,,,,,,,,
2365,1,2025-06-23T07:13:07.663238Z,,1310,2.507,,,Negative,personally that was a let down for me ,,2025-06-23T07:13:07.663238Z
,,,,,,,,,,,
2366,1,2025-06-23T07:13:10.794442Z,,1310,2.825,Negative,,,didn t like it at all ,,2025-06-23T07:13:10.794442Z
,,,,,,,,,,,
2367,1,2025-06-23T07:13:13.062002Z,,1311,1.965,,,Negative,food is not good,,2025-06-23T07:13:13.062002Z
,,,,,,,,,,,
2368,1,2025-06-23T07:13:17.124467Z,,1312,3.726,,,Negative,not good almost dried no tasty ness,,2025-06-23T07:13:17.124467Z
,,,,,,,,,,,
2369,1,2025-06-23T07:13:22.680129Z,,1313,5.252,,,Negative,the dish was extremely oily ,,2025-06-23T07:13:22.680129Z
,,,,,,,,,,,
2370,1,2025-06-23T07:13:26.512229Z,,1313,3.512,,,Negative,the tandoori roti was tasting sour  bad sour  ,,2025-06-23T07:13:26.512229Z
,,,,,,,,,,,
2371,1,2025-06-23T07:13:29.270961Z,,1313,2.415,,,Negative,seemed it was made from the spoiled dough,,2025-06-23T07:13:29.270961Z
,,,,,,,,,,,
2372,1,2025-06-23T07:13:31.979892Z,,1314,2.409,Negative,,,overrated ,,2025-06-23T07:13:31.979892Z
,,,,,,,,,,,
2373,1,2025-06-23T07:13:34.960778Z,,1314,2.662,,,Neutral,average food ,,2025-06-23T07:13:34.960778Z
,,,,,,,,,,,
2374,1,2025-06-23T07:13:39.113526Z,,1314,3.839,,,Negative,limited menu ,,2025-06-23T07:13:39.113526Z
,,,,,,,,,,,
2375,1,2025-06-23T07:13:49.003036Z,,1314,9.582,,,,served cocktails with alcohol content as that of mocktails ,Negative,2025-06-23T07:13:49.003036Z
,,,,,,,,,,,
2376,1,2025-06-23T07:13:52.945177Z,,1314,3.648,,,,service is also average ,Neutral,2025-06-23T07:13:52.945177Z
,,,,,,,,,,,
2377,1,2025-06-23T07:13:58.310464Z,,1314,5.04,,,,not served until called upon       mins after arrival ,Negative,2025-06-23T07:13:58.310464Z
,,,,,,,,,,,
2378,1,2025-06-23T07:14:01.399408Z,,1314,2.783,,,,do not expect a great experience ,,2025-06-23T07:14:01.399408Z
,,,,,,,,,,,
2379,1,2025-06-23T07:14:08.056219Z,,1315,6.36,,,Negative,paneer is ok  but soup is not at all good    packing is worst,Negative,2025-06-23T07:14:08.056219Z
,,,,,,,,,,,
2380,1,2025-06-23T07:14:09.879975Z,,1316,1.517,,,,we ordered a double margherita pizza and white sauce pasta ,,2025-06-23T07:14:09.879975Z
,,,,,,,,,,,
2381,1,2025-06-23T07:14:13.401513Z,,1316,3.172,,,Negative,the texture of white sauce was off and it was very clumpy  the pasta was still very hot  ,,2025-06-23T07:14:13.401513Z
,,,,,,,,,,,
2382,1,2025-06-23T07:14:20.779417Z,,1316,7.068,,,Neutral,the pizza was fine taste wise but it can t be called a margherita pizza  had few strands of shredded basil that was dry  ,,2025-06-23T07:14:20.779417Z
,,,,,,,,,,,
2383,1,2025-06-23T07:14:25.435359Z,,1316,4.315,,,Negative,all the sachets of oregano seasoning expired   months ago  in june and when we opened the sachets there were a lot of clumps ,,2025-06-23T07:14:25.435359Z
,,,,,,,,,,,
2384,1,2025-06-23T07:14:31.213370Z,,1316,5.482,,,,it s okay not to give any seasoning if you don t have it but sending expired stuff is completely unacceptable ,Negative,2025-06-23T07:14:31.213370Z
,,,,,,,,,,,
2385,1,2025-06-23T07:14:37.921080Z,,1316,6.395,,,,the delivery and packing was good ,Positive,2025-06-23T07:14:37.922080Z
,,,,,,,,,,,
2386,1,2025-06-23T07:14:41.037245Z,,1316,2.814,,,,wish they had paid same attention to the food ,,2025-06-23T07:14:41.037245Z
,,,,,,,,,,,
2387,1,2025-06-23T07:14:45.905340Z,,1317,4.551,,,Neutral,good for drinks  not for buffet  ,,2025-06-23T07:14:45.905340Z
,,,,,,,,,,,
2388,1,2025-06-23T07:14:48.891099Z,,1317,2.659,,,Negative,taste was not good ,,2025-06-23T07:14:48.891099Z
,,,,,,,,,,,
2389,1,2025-06-23T07:14:53.285849Z,,1317,4.081,,,Negative,no food was good neither veg nor non veg ,,2025-06-23T07:14:53.285849Z
,,,,,,,,,,,
2390,1,2025-06-23T07:14:57.799519Z,Positive,1317,4.209,,,,ambiens is nice ,,2025-06-23T07:14:57.799519Z
,,,,,,,,,,,
2391,1,2025-06-23T07:15:04.854249Z,,1317,6.681,,,Neutral,only welcome drink was good  ,,2025-06-23T07:15:04.854249Z
,,,,,,,,,,,
2392,1,2025-06-23T07:15:07.354413Z,,1317,2.186,Negative,,,not recommendable,,2025-06-23T07:15:07.354413Z
,,,,,,,,,,,
2393,1,2025-06-23T07:15:13.773657Z,,1318,6.116,,,,what you people are doing two times i get wrong items from you why you people are sending wrong items today i given order   mushroom masala   paneer butter masala but you people are send biriyani and sum curry,Negative,2025-06-23T07:15:13.773657Z
,,,,,,,,,,,
2394,1,2025-06-23T07:15:16.982040Z,,1319,2.905,,,Negative,got navratri thali as a review meal and was highly disappointed in them ,,2025-06-23T07:15:16.982040Z
,,,,,,,,,,,
2395,1,2025-06-23T07:15:19.365088Z,,1319,2.061,,,,first of all  the meal reached   hours late than the promised time ,Negative,2025-06-23T07:15:19.365088Z
,,,,,,,,,,,
2396,1,2025-06-23T07:15:22.482161Z,,1319,2.825,,,Negative,the items were literally swimming in oil ,,2025-06-23T07:15:22.482161Z
,,,,,,,,,,,
2397,1,2025-06-23T07:15:24.731974Z,,1319,1.941,,,Negative,the food was too oily and taste mediocre ,,2025-06-23T07:15:24.731974Z
,,,,,,,,,,,
2398,1,2025-06-23T07:15:28.158011Z,,1319,3.112,,,,this thali needs a lot of improvement,,2025-06-23T07:15:28.158011Z
,,,,,,,,,,,
2399,1,2025-06-23T07:15:33.998112Z,,1320,5.478,,,"{""choices"":[""Positive"",""Negative""]}",quantity of the food is very less for a single person ,,2025-06-23T07:15:33.998112Z
,,,,,,,,,,,
2400,1,2025-06-23T07:15:44.709180Z,,1321,10.387,,,Negative,this is one of the poor italian restaurants in hyderabad ,,2025-06-23T07:15:44.709180Z
,,,,,,,,,,,
2401,1,2025-06-23T07:15:47.996875Z,,1321,2.959,,,,the first giveaway was the menu cards ,,2025-06-23T07:15:47.996875Z
,,,,,,,,,,,
2402,1,2025-06-23T07:16:08.508029Z,,1321,20.158,,,,they were all torn and faded ,Negative,2025-06-23T07:16:08.508029Z
,,,,,,,,,,,
2403,1,2025-06-23T07:16:16.412982Z,,1321,3.796,,,,few of them even had the spiral binding missing in places ,Negative,2025-06-23T07:16:16.412982Z
,,,,,,,,,,,
2404,1,2025-06-23T07:16:23.807883Z,Negative,1321,7.063,,,,the chairs and table cloth evinced that the restaurant was not very well maintained ,,2025-06-23T07:16:23.807883Z
,,,,,,,,,,,
2405,1,2025-06-23T07:16:26.327441Z,,1321,2.198,,,Negative,coming to the food  i can say that it was very disappointing ,,2025-06-23T07:16:26.327441Z
,,,,,,,,,,,
2406,1,2025-06-23T07:16:29.879752Z,,1321,3.239,,,Negative,we had ordered    chicken wings  tangy arrabita pasta  farmer s ortalano  tiramisu    the chicken wings were marketed as a spicy dish but the spice was no where to be felt ,,2025-06-23T07:16:29.879752Z
,,,,,,,,,,,
2407,1,2025-06-23T07:16:32.361410Z,,1321,2.159,,,Negative,also  the wings were glazed in two different sauces though they both tasted the same   sweet and heavy ,,2025-06-23T07:16:32.361410Z
,,,,,,,,,,,
2408,1,2025-06-23T07:16:34.571532Z,,1321,1.834,,,Negative,  the red sauce of the pasta was diluted  it was done to such an extent that the sauce was not willing stay with the penne pasta ,,2025-06-23T07:16:34.571532Z
,,,,,,,,,,,
2409,1,2025-06-23T07:16:39.356794Z,,1321,4.476,,,Neutral,  the pizza was the first relief  though it wasn t as it as some of the other restaurants ,,2025-06-23T07:16:39.356794Z
,,,,,,,,,,,
2410,1,2025-06-23T07:16:43.070201Z,,1321,3.402,,,Neutral,it was thin and it retained its shape ,,2025-06-23T07:16:43.070201Z
,,,,,,,,,,,
2411,1,2025-06-23T07:16:45.138546Z,,1321,1.768,,,Negative,  the tiramisu was a disaster ,,2025-06-23T07:16:45.138546Z
,,,,,,,,,,,
2412,1,2025-06-23T07:16:48.279133Z,,1321,2.83,,,Negative,the cream was spoilt and the whole desert tasted sour ,,2025-06-23T07:16:48.279133Z
,,,,,,,,,,,
2413,1,2025-06-23T07:16:50.310653Z,,1321,3.202,,,Negative,we had to send it back ,,2025-06-23T07:16:54.038615Z
,,,,,,,,,,,
2414,1,2025-06-23T07:16:57.367259Z,,1321,1.613,,,,finally  the service ,,2025-06-23T07:16:57.367259Z
,,,,,,,,,,,
2415,1,2025-06-23T07:17:02.154543Z,,1321,4.472,,,,the service was one of the very few worthwhile experience ,Positive,2025-06-23T07:17:02.154543Z
,,,,,,,,,,,
2416,1,2025-06-23T07:17:05.634341Z,,1321,3.172,Negative,,,all in all  i will not visit this restaurant again and a do not recommend it to anyone ,,2025-06-23T07:17:05.634341Z
,,,,,,,,,,,
2417,1,2025-06-23T07:17:08.149925Z,,1322,2.209,,,,very poor packing ,Negative,2025-06-23T07:17:08.149925Z
,,,,,,,,,,,
2418,1,2025-06-23T07:17:11.448475Z,,1323,2.996,Negative,,,waste,,2025-06-23T07:17:11.448475Z
,,,,,,,,,,,
2419,1,2025-06-23T07:17:15.010136Z,,1324,3.249,,,,went on a weekend afternoon with some friends and the place was completely empty ,,2025-06-23T07:17:15.010136Z
,,,,,,,,,,,
2420,1,2025-06-23T07:17:20.627437Z,,1324,4.981,,,Negative,the service was good but the food was not ,Positive,2025-06-23T07:17:20.627437Z
,,,,,,,,,,,
2421,1,2025-06-23T07:17:22.820205Z,,1324,1.899,,,Negative,the pasta was completely bland and the pizza too stretchy ,,2025-06-23T07:17:22.820205Z
,,,,,,,,,,,
2422,1,2025-06-23T07:17:27.993481Z,,1324,4.869,,,,when we told them to add some spices they just reheated the same and brought it back ,Negative,2025-06-23T07:17:27.993481Z
,,,,,,,,,,,
2423,1,2025-06-23T07:17:34.072793Z,Neutral,1324,5.759,,,,the ambience was okay  but not worth going just for that ,,2025-06-23T07:17:34.072793Z
,,,,,,,,,,,
2424,1,2025-06-23T07:17:36.252553Z,,1324,1.859,Negative,,,not a good experience at all ,,2025-06-23T07:17:36.252553Z
,,,,,,,,,,,
2425,1,2025-06-23T07:17:38.941615Z,,1325,2.362,,,Negative,currys quality not good ,,2025-06-23T07:17:38.941615Z
,,,,,,,,,,,
2426,1,2025-06-23T07:17:41.723027Z,,1325,2.482,,,Neutral,all currys are taste sweet ,,2025-06-23T07:17:41.723027Z
,,,,,,,,,,,
2427,1,2025-06-23T07:17:44.988649Z,,1325,2.958,,,Negative,quantity also less ,,2025-06-23T07:17:44.988649Z
,,,,,,,,,,,
2428,1,2025-06-23T07:17:48.812402Z,,1326,3.491,,,Negative,chilli chicken  it was not as expected ,,2025-06-23T07:17:48.812402Z
,,,,,,,,,,,
2429,1,2025-06-23T07:21:24.136809Z,,1326,215.012,,,Neutral,fully coated and not spicy   its just feedback   but not sharing any reviews  my friend suggested about this  i expected that it was not coated and spicy   but was quite opposite,,2025-06-23T07:21:24.137838Z
,,,,,,,,,,,
2430,1,2025-06-23T07:21:26.599413Z,,1327,2.155,,,,pathetic service ,Negative,2025-06-23T07:21:26.599413Z
,,,,,,,,,,,
2431,1,2025-06-23T07:21:28.780438Z,,1327,1.839,,,,took an hour for the order to deliver even though there were only   tables occupied ,Negative,2025-06-23T07:21:28.780438Z
,,,,,,,,,,,
2432,1,2025-06-23T07:21:31.075092Z,,1327,1.972,,,,no one has an answer for the delay ,Negative,2025-06-23T07:21:31.075092Z
,,,,,,,,,,,
2433,1,2025-06-23T07:21:34.057254Z,,1327,2.664,Negative,,,the entire eating experience is ruined ,,2025-06-23T07:21:34.057254Z
,,,,,,,,,,,
2434,1,2025-06-23T07:21:35.713046Z,,1327,1.342,Negative,,,not visiting the place again,,2025-06-23T07:21:35.713046Z
,,,,,,,,,,,
2435,1,2025-06-23T07:21:37.701077Z,,1328,1.647,,,Negative,cold pizza served,,2025-06-23T07:21:37.701077Z
,,,,,,,,,,,
2436,1,2025-06-23T07:21:40.536556Z,,1329,2.53,,,Negative,ordered chocolate croissant for dessert but ut was horrible ,,2025-06-23T07:21:40.536556Z
,,,,,,,,,,,
2437,1,2025-06-23T07:21:50.596095Z,,1329,9.704,,Negative,Negative,a cold soggy croissant was delivered which was too low in quality for     bucks    over priced and over hyped restaurant  ,,2025-06-23T07:21:50.596095Z
,,,,,,,,,,,
2438,1,2025-06-23T07:21:52.563058Z,,1330,1.644,,,,i ve ordered chicken pizza squares   pc  ,,2025-06-23T07:21:52.563058Z
,,,,,,,,,,,
2439,1,2025-06-23T07:21:55.009058Z,,1330,2.125,,,,i waited for almost    mins ,Negative,2025-06-23T07:21:55.009058Z
,,,,,,,,,,,
2440,1,2025-06-23T07:21:57.167638Z,,1330,1.841,,,,they served  pc of sandwich bread topped with some chicken ,,2025-06-23T07:21:57.167638Z
,,,,,,,,,,,
2441,1,2025-06-23T07:21:58.712865Z,,1330,1.247,,,,i thought that they ve served it by mistake ,,2025-06-23T07:21:58.712865Z
,,,,,,,,,,,
2442,1,2025-06-23T07:22:02.061340Z,,1330,3.021,,,,i asked the staff and they confirmed that the served thing is called  pizza  ,,2025-06-23T07:22:02.061340Z
,,,,,,,,,,,
2443,1,2025-06-23T07:22:07.089661Z,,1330,4.671,,,,i wish the name in the menu is changed to something else   or mentioning the recipe beside name could help in choosing the right food ,Negative,2025-06-23T07:22:07.089661Z
,,,,,,,,,,,
2444,1,2025-06-23T07:22:10.883432Z,,1331,3.463,,,Negative,i had huge expectations on food based on the review but taste was not up to the mark ,,2025-06-23T07:22:10.883432Z
,,,,,,,,,,,
2445,1,2025-06-23T07:22:13.942688Z,,1331,2.731,,,,and staff is not customer friendly ,Negative,2025-06-23T07:22:13.942688Z
,,,,,,,,,,,
2446,1,2025-06-23T07:22:16.838369Z,,1331,2.432,Negative,,,not recommended to anyone,,2025-06-23T07:22:16.838369Z
,,,,,,,,,,,
2447,1,2025-06-23T07:22:18.816176Z,,1332,1.7,,,,bad packaging ,Negative,2025-06-23T07:22:18.816176Z
,,,,,,,,,,,
2448,1,2025-06-23T07:22:27.070560Z,,1332,7.95,,,Negative,all the almond feasts had barely more than one almond each ,,2025-06-23T07:22:27.070560Z
,,,,,,,,,,,
2449,1,2025-06-23T07:22:32.094502Z,,1333,4.696,,,Positive,i had heard a lot about their chain of bakeries and had tried there muffins before  all were good ,,2025-06-23T07:22:32.094502Z
,,,,,,,,,,,
2450,1,2025-06-23T07:22:33.946006Z,,1333,1.524,,,,so thought of trying their other bakes ,,2025-06-23T07:22:33.946006Z
,,,,,,,,,,,
2451,1,2025-06-23T07:22:40.637285Z,,1333,10.796,,,,so i ordered a grilled chicken sandwich through swiggy and upon receiving the order i found it was grilled chocolate sandwich  even bill was wrong ,Negative,2025-06-23T07:22:52.434695Z
,,,,,,,,,,,
2452,1,2025-06-23T07:22:55.332837Z,,1333,8.035,,,,raised a complaint and got a replacement ,Positive,2025-06-23T07:22:55.332837Z
,,,,,,,,,,,
2453,1,2025-06-23T07:23:02.165078Z,,1333,6.497,,,,this time i checked the bill which was correct but even then the item was wrong ,Negative,2025-06-23T07:23:02.165078Z
,,,,,,,,,,,
2454,1,2025-06-23T07:23:04.842768Z,,1333,2.367,,,,they sent veg instead ,,2025-06-23T07:23:04.842768Z
,,,,,,,,,,,
2455,1,2025-06-23T07:23:16.580822Z,,1333,11.417,,,Neutral,the sandwiches were not bad   star extra for that  but i don t know how they can mess up like this ,Negative,2025-06-23T07:23:16.580822Z
,,,,,,,,,,,
2456,1,2025-06-23T07:23:32.558401Z,,1334,18.721,,,Negative,the service and quantity sucks ,Negative,2025-06-23T07:26:16.498368Z
,,,,,,,,,,,
2457,1,2025-06-23T07:23:39.354770Z,,1334,30.737,,,Negative,the service and quantity sucks ,Negative,2025-06-23T07:26:47.467681Z
,,,,,,,,,,,
2458,1,2025-06-23T07:23:40.663357Z,,1334,3.086,,,Negative,the service and quantity sucks ,Negative,2025-06-23T07:26:51.037272Z
,,,,,,,,,,,
2459,1,2025-06-23T07:23:41.843410Z,,1334,2.689,,,Negative,the service and quantity sucks ,Negative,2025-06-23T07:26:54.257931Z
,,,,,,,,,,,
2460,1,2025-06-23T07:23:43.123556Z,,1334,3.407,,,Negative,the service and quantity sucks ,Negative,2025-06-23T07:26:57.986778Z
,,,,,,,,,,,
2461,1,2025-06-23T07:23:44.722613Z,,1335,1.256,,,,we went on a weekend to this place as we had been wanting to try out this new place in town for a while ,,2025-06-23T07:23:44.722613Z
,,,,,,,,,,,
2462,1,2025-06-23T07:27:09.020804Z,Positive,1335,5.413,,,,starting of with the pros  the decor and ambiance of this place is really good ,,2025-06-23T07:27:09.020804Z
,,,,,,,,,,,
2463,1,2025-06-23T07:27:35.638893Z,,1335,26.276,,,Positive,the menu is quite interesting too  and includes a variety of chicken  pork  beef and some fish dishes ,,2025-06-23T07:27:35.638893Z
,,,,,,,,,,,
2464,1,2025-06-23T07:27:45.074560Z,,1335,9.129,,,Neutral,there are a few vegetarian options  but i do not know to what extent it would satisfy a vegetarian ,,2025-06-23T07:27:45.074560Z
,,,,,,,,,,,
2465,1,2025-06-23T07:27:49.070456Z,,1335,3.682,,,Positive,they have a good choice of mocktails as well  and each one was really good ,,2025-06-23T07:27:49.070456Z
,,,,,,,,,,,
2466,1,2025-06-23T07:27:53.843439Z,,1335,4.478,,,Positive,the pork ribs and the mushrooms were good too ,,2025-06-23T07:27:53.843439Z
,,,,,,,,,,,
2467,1,2025-06-23T07:27:56.520028Z,,1335,2.339,,,,the staff there was good too ,Positive,2025-06-23T07:27:56.520028Z
,,,,,,,,,,,
2468,1,2025-06-23T07:28:00.974327Z,,1335,4.152,,,,moving on to why i chose to give this a bad review  first of all  the service was really slow ,Negative,2025-06-23T07:28:00.974327Z
,,,,,,,,,,,
2469,1,2025-06-23T07:28:03.029333Z,,1335,1.767,,,,took about an hour for my food to arrive ,Negative,2025-06-23T07:28:03.029333Z
,,,,,,,,,,,
2470,1,2025-06-23T07:28:07.554597Z,,1335,4.221,,,Negative,moreover  my chicken noodles tasted exactly like maggie with a few chicken pieces thrown in ,,2025-06-23T07:28:07.554597Z
,,,,,,,,,,,
2471,1,2025-06-23T07:28:09.089397Z,,1335,1.233,,,,i had attached a picture of it for reference ,,2025-06-23T07:28:09.089397Z
,,,,,,,,,,,
2472,1,2025-06-23T07:28:18.776154Z,,1335,9.38,,Negative,Negative,moreover the portion sizes are quite small in relation to the price of the dishes ,,2025-06-23T07:28:18.776154Z
,,,,,,,,,,,
2473,1,2025-06-23T07:28:27.584465Z,,1335,8.515,,,Negative,a small bowl of beef curry was     and one plate of steamed rice was not even enough for two people ,,2025-06-23T07:28:27.584465Z
,,,,,,,,,,,
2474,1,2025-06-23T07:28:44.213410Z,,1335,16.325,,Negative,Negative,even though the taste was good  because of the portion sizes and the relative prices plus the service time our experience was ruined ,Negative,2025-06-23T07:28:44.213410Z
,,,,,,,,,,,
2475,1,2025-06-23T07:28:46.609426Z,,1335,2.069,,,,hence the two stars ,,2025-06-23T07:28:46.609426Z
,,,,,,,,,,,
2476,1,2025-06-23T07:33:11.055067Z,,1336,264.111,,,,ordered a burger from this place and it is so disgusting to see a burger wrapped recklessly in an aluminium sheet deliver at my place ,Negative,2025-06-23T07:33:11.055067Z
,,,,,,,,,,,
2477,1,2025-06-23T07:33:13.779040Z,,1336,2.428,,,,how can you wrap a burger in a sheet   ,Negative,2025-06-23T07:33:13.779040Z
,,,,,,,,,,,
2478,1,2025-06-23T07:33:15.926058Z,,1336,1.847,,,,by the time i opened the pack  the burger got compressed  cheese leaked all over the sheet ,Negative,2025-06-23T07:33:15.926058Z
,,,,,,,,,,,
2479,1,2025-06-23T07:33:18.187455Z,,1336,1.937,,,Negative,the taste of the burger wasn t good too ,,2025-06-23T07:33:18.187455Z
,,,,,,,,,,,
2480,1,2025-06-23T07:33:20.248145Z,,1336,1.712,,,Negative,the bun didn t seem fresh at all ,,2025-06-23T07:33:20.248145Z
,,,,,,,,,,,
2481,1,2025-06-23T07:33:30.333258Z,,1336,9.777,Negative,,,i still don t understand how this place has a     rating ,,2025-06-23T07:33:30.333258Z
,,,,,,,,,,,
2482,1,2025-06-23T07:33:32.056062Z,,1336,1.415,,,, ,,2025-06-23T07:33:32.056062Z
,,,,,,,,,,,
2483,1,2025-06-23T07:33:38.118446Z,,1337,5.728,,,Negative,we took buffet and got only   non veg starters   fish prawns and chicken   each   type ,,2025-06-23T07:33:38.118446Z
,,,,,,,,,,,
2484,1,2025-06-23T07:33:41.437193Z,,1337,3.011,,,Neutral,food is average  as usual  nothing special ,,2025-06-23T07:33:41.437193Z
,,,,,,,,,,,
2485,1,2025-06-23T07:33:45.092022Z,,1337,3.361,,Negative,,rs                 gst      service charge  for this buffet is very too high ,,2025-06-23T07:33:45.092022Z
,,,,,,,,,,,
2486,1,2025-06-23T07:33:47.299443Z,,1337,1.89,Negative,,,not worth ,,2025-06-23T07:33:47.299443Z
,,,,,,,,,,,
