id,sentence,price,quality,environment,service,other
164.0,the service was equally poor ,,,,Negative,
167.0,didn t get my order ,,,,Negative,
168.0,the worst experience ever had ,,,,,Negative
168.0,if you order a biryani you ll get an oil packet free in it ,,Negative,,,
168.0,if you ask for a manager they says there is no manager ,,,,Negative,
169.0,ordered a wok tossed millets a few months back and had a major stomach upset ,,Negative,,,
169.0,the quality of food seemed really bad that time ,,Negative,,,
169.0,although i tried reaching out to zomato customer care quite a few times they ended conversations saying someone from eat fit team will get back ,,,,Negative,
169.0,till date i haven t received any response from either zomato or eat fit,,,,Negative,
170.0,taste is wrost   even rice in biryani is bad  what to write comment for you guys ,,Negative,,,
170.0,please don t go and please don t order online good for nothing,,,,,Negative
171.0,this is a good joint that doesn t care for customer ,,,,Negative,
171.0,they accept order and don t care to deliver and they don t pick the call neither they respect customers ,,,,Negative,
172.0,food was not that bad but it took too much time to prepare the order by restaurant ,,Positive,,Negative,
172.0,i avoid this restaurant in future ,,,,,Negative
173.0,it s a pocket friendly but not a customer friendly club ,Positive,,,Negative,
173.0,have been here with my friend and i see the staff was busy with own works rather than offering a menu card ,,,,Negative,
173.0,when the same was raised with the manager  he was very arrogant asking us it can t be changed ,,,,Negative,
173.0,never going to visit this place again ,,,,,Negative
174.0,worst biryani i never tested ambiance is soo colourful to attract the customer i m giving   rating bcoz if the rating star is less than   i definitely give u   there is no restaurant bcoz ur face will be smashed after they ate bloody biryani,,Negative,Positive,,
175.0,preparation was not good,,,,Negative,
176.0,even though having average reviews thinking that the food might be ok but then the food was average and it was not fresh i guess and so it affected our health ,,Negative,,,
177.0,there are garlic peels in my garlic naan ,,Negative,,,
177.0,staff was least bothered in this concern ,,,,Negative,
177.0,they don t remove garlic peels from naan,,,,Negative,
178.0,this time they degraded the quality   they gave   pice of chicken and rest rice  ,,Negative,,,
179.0,i was ordered egg biryani but i was found a chicken piece in egg biryani how iam eat now   the restaurant people is such a worst people nd west restaurant in that area  ,,,,Negative,
180.0,pathetic staff and no courtesy ,,,,Negative,
180.0,gives only big cakes not slices     utter stupidy  not warm welcome and even doesn t offer any other options as a token of good customer service or doesn t even offer any other options ,,,,Negative,
181.0,i ordered big   meal  they cheated    sent me just big   bucket ,,,,Negative,
181.0,i will never order here again ,,,,,Negative
181.0,they should at least read the order correctly ,,,,Negative,
182.0,the hotel is full cheating we are very much disappointed  ,,,,Negative,
182.0,it is not worth going  ,,,,,Negative
182.0,buffet is full cheating we are fed up   ,,,,Negative,
182.0,the varities are less and the buffet is like alakarta  ,,Negative,,,
182.0,food is also so so,,Neutral,,,
183.0,please deliver in time when you take an order ,,,,Negative,
183.0,your service sucks ,,,,Negative,
183.0,and so does your delivery algorithm  ,,,,Negative,
183.0,how can you show   minutes for    minutes near the delivery location,,,,Negative,
184.0,the worst chicken non veg curry   with no chicken ke naam par ek bons how can anyone serve piece first   last time  no more ordering ,,Negative,,,
185.0,but maybe the restaurant does not know what does spicy means and u can also see that the color of rice is nearly equal to white ,,,,Negative,
185.0,it was totally waste of money ,Negative,,,,
185.0,chilli potato was even worst in this  ,,Negative,,,
185.0,i ll suggest you to never order from this place ,,,,,Negative
186.0,i had been waiting   hour    min to receive my order and i didn t get any information from zomato as well as dominos  the contact numbers that mentioned in the message didn t work at all ,,,,Negative,
186.0,the worst thing was i couldn t eat that pizza since it was harder than the packing box,,Negative,,,
187.0,i have ordered chicken shawarma paratha  which was smelling worst and tasting bitter ,,Negative,,,
187.0,money and hunger both went in vain ,Negative,,,,
187.0,never order food from this place ,,,,,Negative
188.0,aloo curry was old and smelly ,,Negative,,,
189.0,ordered chicken lollipop as a starter  but received them as burnt salty and wet instead of dry snack ,,Negative,,,
189.0,egg fried rice was ok  chicken kadai curry was not tasty at all  chicken seems to be old stock ,,Negative,,,
189.0,veg rolls looked like dosa roll instead ,,Negative,,,
189.0,rolls should be crispy with stuff not coming out ,,Negative,,,
189.0,didn t like the food at all  ,,Negative,,,
189.0,i m not gonna order it from here again ,,,,,Negative
189.0,price also on the higher side but food is not worth the price ,Negative,,,,
190.0,the packing of the restaurant was pathetic   the boxes were crushed and wet when reached me,,,,Negative,
191.0,it smells wrong ,,Negative,,,
191.0,i don t think i m eating mutton ,,Negative,,,
192.0,the ambience is good and we expected a good meal ,,,Positive,,
192.0,first thing we got was chicken tangdi and what i instantly noticed was that it was deep fried  which is not a norm and wasn t juicy  all we could taste was charcoal ,,Negative,,,
192.0,to my surprise  they had no ice ,,,,Negative,
192.0,it was not bad  but  there were no meaty pieces of mutton  only bones ,,Negative,,,
193.0,the paneer paratha is not good as expected ,,Negative,,,
193.0,the paneer stuffed insided paratha is not seem to be fresh instead it look like worst paneer that i had eaten so far ,,Negative,,,
194.0,worst paneer manchuria i ever ate till now    total money waste ,Negative,Negative,,,
194.0,this restaurant should be removed from zomato ,,,,,Negative
195.0,had ordered veg pulao   rajma  it didn t seem fresh    however i consumed it   couldn t sleep whole night because of vommiting   loose motion ,,Negative,,,
195.0,will never order food from eat fit again ,,,,,Negative
196.0,really very slow service  least interested to bother or care about the customers ,,,,Negative,
196.0,waited for    mins to be served cold food  almost the leftover  ,,,,Negative,
196.0,lack of cleanliness ,,,,Negative,
197.0,the linen on the table we were seated at had cigarette holes in it ,,,,Negative,
197.0,the restaurant hadn t set up yet even though it was      hrs by the time we arrived ,,,,Negative,
197.0,instead of being given comfortable seating  we were given plastic chairs with white wraps on them ,,,Negative,,
197.0,the cream of asparagus soup was like toilet water ,,Negative,,,
197.0,so was the avocado chicken corn chowder soup ,,Negative,,,
197.0,they refused to give us extra croutons because we ve already eaten too many ,,,,Negative,
197.0,the bharwab subz kebab was dry like dried meat  the grilled buffalo chicken was terrible smelling only   how to eat   the lamb galouti was decent and the vegetable lumpia was oily and tiny ,,Negative,,,
197.0,  all in all the appetizers were equally useless ,,Negative,,,
197.0,when i asked the server why the ravioli was so dry  i was told that the halogen lamp made it so ,,Negative,,,
197.0,and the former you ask  it was so sweet  it was like drinking chaasni   the sugar water from the rasgulla or gulab jamun dabba ,,Negative,,,
197.0,lamb   it was more bones than lamb and also  baby lamb such a tiny piece that my husband had to eat another dinner after we got home ,,Negative,,,
197.0,no taste no nihari ,,Negative,,,
197.0,murgh methi   whywhywhy so many bones in a dosh which one assumes is boneless and that too in a   star hotel ,,Negative,,,
197.0,the coulis was just sugar water with some red colouring ,,Negative,,,
197.0,kesar malai kulfi   this was bought from scoops ,,Negative,,,
198.0,look at the quantity of icecream charging     and the product should be worth to it right       and the brownie is not at all backed its completed rock chilled,,Negative,,,
199.0,eagerly waited for food with kids     only half order delivered    spent rest of the time chasing the rest of the order                                      ,,,,Negative,
200.0,both are worst awful tasteless pathetic ,,Negative,,,
200.0,dont waste your money and time  complete useless stuff ,,,,,Negative
201.0,no proper food ,,Negative,,,
201.0,wouldn t recommend to anyone ,,,,,Negative
201.0,they dont even bother to come when we call them ,,,,Negative,
201.0,forget about serving us ,,,,Negative,
201.0,very bad experience ,,,,,Negative
202.0,manager was so cheap n attitude showing ego to the guest   we visited thrice this time    management pliz take serious action to the manager or else he vil let the business down  ,,,,Negative,
204.0,less quantity,,Negative,,,
205.0,the one star is not for food  it s pretty decent ,,Positive,,,
205.0,they just wanted to get rid of us  was the place crowded no ,,,,Negative,
205.0,never visiting this place again   ,,,,,Negative
206.0,just to serve the soup they took    mins and starters for another    mins ,,,,Negative,
206.0,apparently they didn t serve the soup to all my team members and when we tried talking to the manager he was not available neither the servers ,,,,Negative,
206.0,they hardly have any options available for veg or non veg ,,,,Negative,
206.0,food taste is not great and whole service is pathetic ,,Negative,,Negative,
206.0,not going again neither recommend ,,,,,Negative
207.0,this is the worst barbeque   i have ever seen in my life ,,,,,Negative
207.0,no barbeque item like paneer  fish was baked properly ,,Negative,,,
207.0,waste of money,Negative,,,,
208.0,serving plate with food is something you have to ask for ,,,,Negative,
208.0,tissue paper on table is missing again ask for it ,,,,Negative,
208.0,in all my last visit as everything have shelve life    rip chocolate room  ,,,,Negative,
209.0,awful burger ,,Negative,,,
211.0,fine that you are taking cover charge but why are you deructing rs    we did not get place to seat then why is this defuction are you not going to take service charge ,,,,Negative,
212.0,  tiny veg momos is what you get for rs    ,Negative,Negative,,,
212.0,please avoid,,,,,Negative
213.0,worst service and behaviour is extremely rude and unprofessional by d staffs as well as manager ,,,,Negative,
213.0,manager is short tempered and unsocial ,,,,Negative,
213.0,i ll never suggest for this pub ,,,,,Negative
214.0,no option to give zero or less   visited the place with friends during the happy hours    food and drinks  friends has opted for whiskey and myself has ordered for mocktail  requested for less sugar syrup   which was not honoured at all    food portion was so less that a kid can gulp it at one go   some of the items were reheated and served  ,,Negative,,Negative,
214.0,the biggest surprise came along with bill   they thought the group was drunk and no matching to the number of drinks ordered vs billed   serious integrity issues   we called them to correct which took good amount of time  least bothered to apologize or explain   no go place  blocked the place  ,,,,Negative,
215.0,food is awesome  but delivered food after      hours late when called and asked they replied  there are lot of orders this is not fare we waited almost   mins for   mins delivery,,,,Negative,
216.0,biiyani which you was deliveyed was worst ,,Negative,,,
216.0,worst taste ,,Negative,,,
216.0,i can t even eat it ,,Negative,,,
216.0,i kept the biiyani in the dust bin ,,Negative,,,
216.0,and also i have order kaju biiyani  and i did not get even   kaju  pieces also                                                     ,,,,Negative,
217.0,very poor quality food and service ,,Negative,,Negative,
218.0,worst pizza i have ever had ,,Negative,,,
219.0,when asked to the manager  to operate other billing counters he replied  we don t have manpower  ,,,,Negative,
219.0,frustrated with the cue  we asked how can you just have manpower for one billing counter where you have machinery available for   he replied   we don t have money to hire  ,,,,Negative,
220.0,terrible food  burnt roti and not so good subzi as well ,,Negative,,,
221.0,ordered momos from swiggy and this is what i get  stinky and broken momos ,,Negative,,,
221.0,i have never seen such worst and bad momos ever in my life ,,Negative,,,
221.0,i ll never order anything from here again,,,,,Negative
222.0,while i had ordered mexican corn,,,,Negative,
223.0,the most disappointing part was   despite a reservation for       pm  nothing was served till       ,,,,Negative,
223.0,no body even looked at the table  as they did not want to even respond ,,,,Negative,
223.0,we can accept a delay but negligence is not acceptable ,,,,Negative,
223.0,finally they served and none of us liked the food ,,Negative,,,
223.0,but the service is very disappointing ,,,,Negative,
223.0,but being rude and ignoring when we are at a restaurant was least expected ,,,,Negative,
223.0,don t think i would go back there again ,,,,,Negative
224.0,staff this is eignor i tollk to not care ,,,,Negative,
224.0,you have caser not respected ,,,,Negative,
225.0,not good at all ,,,,,Negative
225.0,i tried alsaba special currie s also grill chicken neither of the dish was good ,,Negative,,,
225.0,only biryani is considerable ,,Neutral,,,
226.0,they have mentioned as special chicken shawarma but nothing special in it and surprisingly no chicken in chicken shawarma ,,Negative,,,
226.0,quantity is also very less  don t prefer this place for chicken shawarma ,,Negative,,,
226.0,it s waste of money to order from this place,,,,,Negative
227.0,you need to improve your packing ,,,,Negative,
227.0,by the time it was delivered to me  curry had splashed all over the container   even leaking from package ,,,,Negative,
227.0,zomato delivery person said it leaked while getting it ,,,,Negative,
228.0,pathetic experience i have had in recent times ,,,,,Negative
228.0,the food was cold as ice  no starters at the food table and support staff least bothered about checking on food and customers ,,Negative,,Negative,
228.0,the only thing that was severed as per it s level was the welcome drink and unsatisfied food experience ,,Negative,,,
228.0,until raising voice at the restaurant and threarting them on not paying the is when they got the attention and realized that shit food was cold ,,Negative,,Negative,
228.0,later is when they got the hot food which no variety and disappointed good experience ,,Negative,,,
228.0,will not prefer anyone to visit this place and was a disappointing experience for a office team lunch and regret choosing this place as option ,,,,,Negative
228.0,really disappointed,,,,,Negative
229.0,all nana were burnt   paneer curry was tasteless,,Negative,,,
230.0,till now this is the worst shawarma what i tasted very very bad taste and worst very dry and oily this is the best in bad taste quality of a chicken is also very bad,,Negative,,,
231.0,the service is extremely bad ,,Negative,,,
231.0,the servers routinely forgot orders and various dishes didn t come and they still charged us for the same ,,,,Negative,
231.0,the food is also bland and nothing to write home about ,,Negative,,,
231.0,extremely disappointed ,,,,,Negative
231.0,not at all recommended ,,,,,Negative
232.0,mutton biryani was worst ,,Negative,,,
232.0,no proper taste  less pieces that too not prperly cooked ,,Negative,,,
232.0,worst experience,,,,,Negative
233.0,sat for the first    mins waiting for someone to get a menu and water   after    mins of waiting for water and asking a few times for someone to take the order we decided to leave when no one came ,,,,Negative,
233.0,won t recommend it for the service,,,,Negative,
234.0,please never ever think of ordering noodles here ,,Negative,,,
234.0,it was too oily and only noodles with paneer ,,Negative,,,
234.0,who puts paneer in chinese hakka noodles  ,,Negative,,,
234.0,and then adding to the taste  the delivery was very delayed  this is zomato  fault  agreed  ,,,,Negative,
234.0,indian food is good which they are good at ,,Positive,,,
235.0,no maple syrup with pancakes and waffles ,,Negative,,,
235.0,if no maple syrup is to be included in your combo please specify it but serving pancakes and waffles without syrup or anything else is simply not acceptable ,,Negative,,,
236.0,i suggest pls pls don t visit this place  ,,,,,Negative
236.0,such a worst food i never experienced ,,Negative,,,
236.0,the worst experience is i found a bug in a blue berry cheese cake and also so many flies  ,,Negative,,,
236.0,no smiling service would again and again suggest don t visit this place ,,,,Negative,
237.0,hyderabad s most worst and ugliest biryani i had yesterday from the restaurant eat fit and this worst restaurant people not allowing zomato people quick to the destination delivery points  it has been  hr late i have received from the biryani from eat fit  just disguised about the biryani of the eatfit alaasss   this is a horrible biryani i had ate in hyderabad,,Negative,,Negative,
238.0,ulavacharu is well known for its taste ,,Positive,,,
238.0,but the service i received today was the worst and this is not the first time even after complaining to the manager about it he did not even apologize for it and moreover he delivered me mutton instead of chicken and when asked about it he was like this is chicken and he tried blaming me instead  ,,,,Negative,
238.0,the way they behaved was worst  ,,,,Negative,
238.0,manager named veera babu was very rude too ,,,,Negative,
238.0,he was not even responding whatever we ask he said i am the sole owner and no one is above me ,,,,Negative,
238.0,even after we paid the bill they behaved rude ,,,,Negative,
238.0,i do not recommend going here  ,,,,,Negative
239.0,tasteless   worst food ever i ate  had one bite and had to throw rest   also not hygeine at all ,,Negative,,,
239.0,when it comes to packing even road side vendor do better than these people ,,,,Negative,
240.0,very high priced low quality food,Negative,Negative,,,
241.0,i ordered from eat fit and sorry to say the food was at all not good ,,Negative,,,
241.0,both taste and quantity were below my expectations ,,Negative,,,
241.0,the food i ordered was masala egg curry with vegetable pulao with order id              zomato delivery guy when delivered i realized that curry was spilling from the box ,,,,Negative,
241.0,when enquired he said this is packaging problem ,,,,Negative,
241.0,after zomato incident all the restaurant have changed their packing but eat fit seems to be not bothered ,,,,Negative,
241.0,rice taste seems to be of very low quality ,,Negative,,,
241.0,bad service from eat it and from zomato ,,,,Negative,
241.0,overall very unpleasant experience ,,,,,Negative
242.0,very bad    i didn t expect this quality and taste   ,,Negative,,,
243.0,naans are totally burned unable to eat ,,Negative,,,
244.0,food quality is very poor today i ordered veg momo this quality of food is very worst i can t able eat dont buy from here ,,Negative,,,
244.0,such a shameful service ,,,,Negative,
245.0,i paid     bucks for what tasted like ready made pasta without any salt in it  along with a tiny  flaky piece of bread  that had neither butter nor garlic  wrapped in aluminium foil ,,Negative,,,
245.0,it was bad ,,,,,Negative
245.0,i counted three pieces of capsicum  total ,,Negative,,,
245.0,most half assed pasta i ve had in years ,,Negative,,,
245.0,super disappointed ,,,,,Negative
246.0,food was alright a good       but  there was almost zero attention given to us in terms of service   and we had to wait a good    minutes even before we were given the menu ,,Positive,,Negative,
246.0,surprising that they couldn t manage   tables ,,,,Negative,
246.0,maybe this is a harsh review and there was an event happening at the hotel and they were understaffed   but  for a hotel chain like hyatt  not acceptable ,,,,Negative,
247.0,not a nice experience ,,,,,Negative
247.0,the burger had a grill impression but was not cooked and was raw   ,,Negative,,,
247.0,the fried veggies was not having taste ,,Negative,,,
247.0,the dip was also not interesting,,Negative,,,
248.0,ordered gadwal kodi pulav  it had no salt ,,Negative,,,
248.0,no resolution on it even after complaining that it had no salt ,,Negative,,Negative,
248.0,the quantities served are very less  so everyone who think one pulav will serve two  to need to order one for each ,,,,Negative,
249.0,been to this restaurant ordered chicken drumsticks and spl chicken biryani which tasted really good  finally ended with a good dinner ,,Positive,,,
249.0,as the taste was good ordered a non veg combo next day and surprised to see a cockroach in the meal ,,Negative,,,
249.0,please note that restaurants shouldn t be the place to hospitalise customers by making them unhealthy ,,Negative,,,
250.0,spending      on something like this is utter waste  ,,,,,Negative
250.0,if you guys couldn t provide ice cream in proper way then please stop giving home delivery   despite of the fact that there is hell lot of dry ice in the package the ice cream came was in that manner ,,,,Negative,
250.0,not worth spending a single rupee on this one ,,,,,Negative
250.0,both quantity n quality was not good ,,Negative,,,
250.0,despite of the distance and presence of dry ice  the ice cream melted completely ,,,,Negative,
251.0,the worst experience ,,,,,Negative
251.0,come the bill without gold benefits    then they started arguing with us that we didn t tell them about zomato gold ,,,,Negative,
251.0,  don t order pasta here   or maybe do if you like sloppy goo ,,Negative,,,
252.0,the food is ok  could be better ,,Positive,,,
252.0,but coming to customer service  i rate negative ,,,,Negative,
252.0,the cashier s behaviour is utterly distasteful ,,,,Negative,
252.0,constantly talking over phone without giving a rats ass to the customer ,,,,Negative,
252.0,behaviour of the restaurant managers doesn t make the place seem safe especially when you re with a lady ,,,,Negative,
252.0,very uncomfortable feel ,,,,,Negative
252.0,avoid it ,,,,,Negative
253.0,extremely disappointed ,,,,,Negative
254.0,more than half of the items were served cold ,,Negative,,,
254.0,every crispy item was soggy as if it was out in open for     days ,,Negative,,,
254.0,i want to rate this place with no stars ,,,,,Negative
254.0,i will advise everyone in my circle against visiting here for lunch  ,,,,,Negative
255.0,very poor service i must say ,,,,Negative,
256.0,it was so horrible ,,Negative,,,
256.0,there were pieces of something that were tasteless and they put so much nuts and other bullshit that the only thing that was okay the actual ice cream i couldn t have the taste of that too ,,Negative,,,
256.0,i literally puked the entire thing after having a severe stomach ache ,,Negative,,,
256.0,do not have tooty fruity unless it s just a scoop with no add ons ,,Negative,,,
257.0,very bad service and worst food they showing with coke but they didn t send taste is very bad dont go this restaurant very very bad experience with this restaurant,,Negative,,Negative,
258.0,place located just opposite of dlf gate no    which is very much easy to reach ,,,Positive,,
258.0,food quality and staff slowness made me horrible ,,Negative,,Negative,
258.0,seems they have done some renovation recently  which give something new and good feeling ,,,,,Positive
259.0,horrible first time experience ,,,,,Negative
259.0,i would never suggest ordering or going to this restaurant ,,,,,Negative
259.0,they have absolutely no regards for the customer satisfaction ,,,,Negative,
259.0,i ordered food from this restaurant and after first accepting my order they go ahead and decline it after an hour ,,,,Negative,
259.0,when i called the restaurant they say that it was the zomato delivery guy declined it ,,,,Negative,
259.0,i called zomato and they say that the restaurant never responded to their call and so they had to cancel it ,,,,Negative,
259.0,i called the delivery guy and he said that the restaurant told him that some one else picked up the order ,,,,Negative,
259.0,so  i am not going to order or go to this restaurant again and wouldn t recommend it to anyone for their pathetic customer service ,,,,Negative,
260.0,pathetic ,,,,,Negative
260.0,   very small and loud  no proper starters and every other menu was not available ,,Negative,Negative,Negative,
261.0,i could rate below one  where i didn t satisfy on billing part  i didn t know how they are collecting customer money   for me it s very disheartening on bill amount they are taking    optional service charges  my bill amount was around  k means      they are removed when i was asked to them  it s not fair   it s another type of integrity in business  ,Negative,,,,
262.0,one of the worst biriyanis i ate  ,,Negative,,,
262.0,home deliverd thru zomato  ,,,,Negative,
262.0,very worse  ,,,,,Negative
262.0,i wud like to cook my self though tired than ordering in behrouse one of the worst biryani i ever had ,,Negative,,,
262.0,one has to pay for packaging only ,,,,Negative,
262.0,big packaging and less quantity ,,Negative,,Negative,
262.0,one should never order from behroz biryani ,,,,,Negative
262.0,do not go with their briyani picturs shown on website in reality its only rice packed in some big attractive boxesnever try biryani here   however we were shocked to find just one piece of mutton in the biryani ,,Negative,,,
262.0,not sure how behrouz expected us to consume the box full of rice with a small piece of mutton ,,Negative,,,
262.0,we have decided not to order anymore from this restaurant ,,,,,Negative
262.0,worst of a kind and never tasted such filthy biryani in my life   and secondly they are charging bomb price for such filthy biryani ie      no taste and no quality ,,Negative,,,
262.0,i wonder where he brought his chef from to prepare biryani   guess from a local slum area to get this biryani made and serving to innocent public of hyderabad  note  increase the quality food then no matter what the price is  ,Negative,Negative,,,
263.0,ordered aloo paratha    first of all quality of the food is bad ,,Negative,,,
263.0,bad odour from raita and then instead of sending pickle  they sent something where i can only see mirchis but no pickle ,,Negative,,,
264.0,very bad service ,,,,Negative,
264.0,    time you will keep on waiting for food ,,,,Negative,
264.0,even when i ordered thali  thwy took more than half n hour to bring it ,,,,Negative,
265.0,the the chicken on the sandwich was stale and inedible  ,,Negative,,,
265.0,highly unprofessional from a restaurant like yours i want my money refunded,,,,Negative,
266.0,visited this place yesterday after going through some of the very good reviews and i must say it s the worst experience for us  we ordered pizza and it smelled very bad  ,,Negative,,,
266.0,secondly we ordered caesar salad and chicken was rubbery and we ended up eating only salad then we ordered club sandwich and spaghetti pasta   club sandwich was ok but again spaghetti was tasteless and bland and had to leave whole dish ,,Negative,,Negative,
266.0,didn t expected such a bad quality food from brand like hyatt and they ended up spoiling our evening  ,,Negative,,Negative,
267.0,this food is very worst i have no words to say this is too much yach   you people are like begger for money and also i want to let you know that i am never going to order from you soon,,Negative,,,
268.0,natukodi kaju vepudu was seriously bad in taste  chicken higeneness ,,Negative,,,
268.0,when we complain about the same  staff didn t respond in proper manner ,,,,Negative,
269.0,the taste is very bad and the quantity is very very very ,,Negative,,,
269.0,very very lessssssssssssssssss ,,Negative,,,
269.0,which will not be sufficient ,,Negative,,,
269.0,very bad packing also,,,,Negative,
270.0,both were not up to the mark ,,Negative,,,
270.0,taste was not good and portion size was less ,,Negative,,,
270.0,not enough veggies in the dish ,,Negative,,,
270.0,but one good thing i liked the ambience ,,,Positive,,
270.0,need to improve loads on the taste part,,Negative,,,
271.0,came here on a thursday evening for dinner only to be served the worst quality food ,,Negative,,,
271.0,the service was absolutely terrible    no air conditioning in the sweltering heat     after multiple requests we got our food   literally begged for the food to be served     what s not there on the buffet menu also they don t tell the customer    the main course was served cold    pre scooped ice creams   and what not  some mango juice they served    don t know how that was drinkable     ,,,Negative,Negative,
271.0,worst decision to spend our evening here    absolutely terrible experience  giving one star because i can t give     food          service   can t put a negative number that high ambience   no air conditioning on a summer evening price   not worth even    th,,Negative,Negative,Negative,
272.0,below item wise feedback  butter roti  made full of maida and instead of butter  it seems like used edible oil was recycled for these so called rotis ,,Negative,,,
272.0,they should call it a naan actually salad  carrot was rotten and not too sure who asked you to provide them anyways paneer   it is so much stale and so hard to chew ,,Negative,,,
272.0,am sure it has exceeded it s expiry date ,,Negative,,,
272.0,dal makhani   this was good and loved it ,,Positive,,,
272.0, the only item in entire meal which i liked  mix vegetable   it s only beans with gravy which tastes awful mix raita   while the curd part was good  the boondi used was really so stale and it tastes like grease ,,Negative,,,
273.0,service was horrible ,,,,Negative,
273.0,waiters dint even feel like taking the order     the resturant was not busy also for giving that as an excuse  resturant has very poor service,,,,Negative,
274.0,very bad packing of the food ,,,,Negative,
274.0,it all got mixed with each other ,,,,Negative,
274.0,couldn t have the meal which i ordered ,,,,Negative,
275.0,chowmein was mentioned as ur special item  but it was more like plain white noodles mixed with lots of different uncooked vegetables ,,Negative,,,
275.0,bhindi masala was more like a thick curry  but could eat it somehow ,,Negative,,,
276.0,food was not hot,,Negative,,,
277.0,they did not give me sambar   unprofessional attitude,,,,Negative,
278.0,the food was horrible i have ordered chicken wings chilly and the food that i recieved was totally burnt  the worst food that i have seen in my life ,,Negative,,,
279.0,the delivery boy was highly unprofessional,,,,Negative,
280.0,very bad service ,,,,Negative,
280.0,waited for   hr    min but still order was not delivered ,,,,Negative,
280.0,worst experience with faasos ,,,,,Negative
280.0,no online tracking system ,,,,Negative,
280.0,no to fassos ever ,,,,,Negative
281.0,chicken    not good because small and cooler red more and more  ,,Negative,,,
282.0,staff behavior are very bad ,,,,Negative,
282.0,no one was picking the call  ,,,,Negative,
282.0,dj was veryyyy bad ,,,Negative,,
283.0,as soon as i opened the box i was so excited to eat them  the presentation was wonderful but when i had a bite the doughnut was not fresh at all  same with every doughnut in the box  dissappointed such a waste of precious money on not at all fresh food  ,,Negative,,,
284.0,ordered achari paneer tikka through dwight and for a restaurant that claims to be a top notch restaurant and charges exorbitant rates for the same    they sent stale stinky paneer tikka which had to be thrown in the dustbin ,,Negative,,,
284.0,extremely disappointed ,,,,,Negative
285.0,i have had the worst food from this restaurant   ,,Negative,,,
285.0,i ordered twice from this restaurant and both the timed the food was pathetic ,,Negative,,,
285.0,i couldnt eat the stuff both the times   hotel zara,,Negative,,,
286.0,horrible experience   ,,,,,Negative
287.0,the worst ever experience which i have ever faced     ,,,,,Negative
287.0,zero taste  zero service  no ac nor fan  the staff has no basic respect nor they are worried about the customer ,,Negative,Negative,Negative,
287.0,the food served was rotten   no proper hygiene was maintained ,,Negative,,,
287.0,the restaurant manager mr  anwar was rude towards customers don t know why they are running this hotel ,,,,Negative,
288.0,but the place turned out to be a cheap place where people are allowed to smoke everywhere ,,,Negative,,
288.0,we cant even breathe properly then we order vodka  it was like water and when we questioned them he smiled and kind of agreed then we ordered long island tea and asked him to make it a good one but it was even worse ,,Negative,,,
288.0,even their virgin mohito was not gud then the food was also okish staff were also not courteous i find the place was overcrowded ,,Negative,,Negative,
288.0,it seemed they have allowed stag entries and they were passing cheap comment on us i will never recommend anyone here ,,,,Negative,
289.0,worst food completely spoiledddd cannot eat wasted completely,,Negative,,,
291.0,the taste was not yet good it s was too oil in biryani and while we are asking to the manager he said that it was ghee no proper response from them ,,Negative,,Negative,
294.0,not worth it ,,,,,Negative
294.0,i have ordered lichi shake with risens add on but didn t add any risens and lichi shake contain barely any lichi in it ,,,,Negative,
295.0,the starters came after    min n we always need to remind and followup for serving and its not worth for wait as its tasteless ,,Negative,,Negative,
295.0,the drink served is like a coughsyrup with a medicinal smell ,,Negative,,,
295.0,there is absolutely nothing to dine even at chinese side ,,,,,Negative
295.0,dessert section is something you will not feel to have it ,,Negative,,,
296.0,order no             you did not deliver my food and cancelled it without notifying me please refund my money worst customer experience ,,,,Negative,
297.0,this is not a place to express hate but today i went their for a lunch it was a downer we got the empty buffet counters and plates pasta counter is closed too early and all i felt shame in front of my guest poor guest management and service even you can see in photo my plate was empty even after the beer came on the table i never prefer for a party over their but sugeest you its a nice place to have beer and have some snacks as a bar siting on the bar counter  the beer over their was awesome give only mark for the beer                 ,,,,Negative,
298.0,cake was stale,,Negative,,,
299.0,worst food ever i had,,Negative,,,
300.0,cold food and poor service sums it all ,,Negative,,Negative,
301.0,food was worst and it came with a strong smell of oil ,,Negative,,,
301.0,chilly garlic noodle did not have any garlic  not even the flavour ,,Negative,,,
301.0,all the items were really not eatable ,,Negative,,,
302.0,they charged money for ketchup but they didn t provide any ketchup without ketchup how people can eat gobi manchuria and onion lemon are also not provided so no taste,,Negative,,Negative,
303.0,late delivery cold food,,,,Negative,
304.0,very poor servicing ,,,,Negative,
304.0,no communication from the restraunt even after    minutes of ordering the food ,,,,Negative,
304.0,very disappointed ,,,,,Negative
305.0,we booked for    people for an office party and it was a complete chaos ,,,,Negative,
305.0,firstly  they had not planned properly to manage    plus people ,,,,Negative,
305.0,some people who arrived first got the privilege of getting welcome drink and i arrived    mins late  and simply didn t get it ,,,,Negative,
305.0,for starters also  some privileged ones got served with only few of the varieties as per the menu ,,,,Negative,
305.0,our of frustration  people started with main course and in between starters were being served ,,,,Negative,
305.0,the complete team of    was disappointed ,,,,,Negative
306.0,i have order veg sizzler but and they served me the non veg sizzler ,,,,Negative,
306.0,the server was rude  unpolite and refused to accept his mistakes and even manager to the same extent ,,,,Negative,
306.0,there is no proper communication between chef and server ,,,,Negative,
306.0,it was worst experience in my life as i am a pure vegeterian ,,,,,Negative
306.0,i would recommend not to visit this place ,,,,,Negative
307.0,i wish i could make you taste the chicken nuggets ,,Negative,,,
